CONVERSATION_ID,ASSISTANT_ID,EVENT_POSITION,eventData,eventId,timestamp,typeOfEvent,nluEngineVersion,requestLatency,skillInstance,type
b5199ff7-d026-4679-aaf5-694b6c598d9f,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,89,"{'nluEngineVersion': '0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2', 'requestLatency': 109, 'skillInstance': 'EXPLICIT_USER_REQUEST', 'type': 'live chat'}",670e85d1c6d56ea4415cb9d9,2024-10-15 18:10:09.394,FLOW_STARTED,0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2,109,EXPLICIT_USER_REQUEST,live chat
f9025793-df3c-4d4e-b9ed-2dd15a337251,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,33,"{'nluEngineVersion': 'a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8', 'requestLatency': 212, 'skillInstance': 'EXPLICIT_USER_REQUEST', 'type': 'live chat'}",67054b0d4f3c05168c76e46b,2024-10-08 18:09:01.161,FLOW_STARTED,a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8,212,EXPLICIT_USER_REQUEST,live chat
3e7519e6-f5ad-4c54-81c8-8fc6ddc3dd1d,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,50,"{'nluEngineVersion': 'a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8', 'requestLatency': 244, 'skillInstance': 'EXPLICIT_USER_REQUEST', 'type': 'live chat'}",670553407673c82f42662122,2024-10-08 18:44:00.792,FLOW_STARTED,a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8,244,EXPLICIT_USER_REQUEST,live chat
8a0cda1f-5b2f-4ca5-80b6-b6af3f19b1c3,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,41,"{'nluEngineVersion': 'a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8', 'requestLatency': 494, 'skillInstance': 'EXPLICIT_USER_REQUEST', 'type': 'live chat'}",67054d0914519701d6ddada2,2024-10-08 18:17:29.006,FLOW_STARTED,a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8,494,EXPLICIT_USER_REQUEST,live chat
30d5a0a2-6ab6-4bb9-9fd7-21df54c79301,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,36,"{'nluEngineVersion': 'a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8', 'requestLatency': 175, 'skillInstance': 'EXPLICIT_USER_REQUEST', 'type': 'live chat'}",670575c74f3c05168c79895d,2024-10-08 21:11:19.975,FLOW_STARTED,a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8,175,EXPLICIT_USER_REQUEST,live chat
db0e6c8a-410d-4b73-abbf-84d1f7cf141c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,34,"{'nluEngineVersion': 'a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8', 'requestLatency': 160, 'skillInstance': 'EXPLICIT_USER_REQUEST', 'type': 'live chat'}",6705873b0f278e6ab116fbf0,2024-10-08 22:25:47.034,FLOW_STARTED,a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8,160,EXPLICIT_USER_REQUEST,live chat
09563bfb-8e66-4a75-8439-cdff94ef3afa,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,103,"{'nluEngineVersion': 'a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8', 'requestLatency': 244, 'skillInstance': 'EXPLICIT_USER_REQUEST', 'type': 'live chat'}",67057ffc7673c82f4268d4fb,2024-10-08 21:54:52.539,FLOW_STARTED,a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8,244,EXPLICIT_USER_REQUEST,live chat
ff3bc71f-5103-4fb6-8e4d-720fda321e96,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,40,"{'nluEngineVersion': 'a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8', 'requestLatency': 144, 'skillInstance': 'EXPLICIT_USER_REQUEST', 'type': 'live chat'}",67054c854f3c05168c76fe66,2024-10-08 18:15:17.338,FLOW_STARTED,a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8,144,EXPLICIT_USER_REQUEST,live chat
0d856495-0e84-4650-afeb-62169821d435,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,33,"{'nluEngineVersion': 'a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8', 'requestLatency': 150, 'skillInstance': 'EXPLICIT_USER_REQUEST', 'type': 'live chat'}",67056e747673c82f4267c8c9,2024-10-08 20:40:04.628,FLOW_STARTED,a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8,150,EXPLICIT_USER_REQUEST,live chat
c6be77db-0c7f-43a7-8780-6d8ecb10e86b,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,27,"{'nluEngineVersion': 'e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 351, 'skillInstance': 'EXPLICIT_USER_REQUEST', 'type': 'live chat'}",6706d73214519701d6f0240a,2024-10-09 22:19:14.058,FLOW_STARTED,e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5,351,EXPLICIT_USER_REQUEST,live chat
7824d52f-b8d4-4faf-9c0b-b4a4536affbf,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,40,"{'nluEngineVersion': '9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 286, 'skillInstance': 'EXPLICIT_USER_REQUEST', 'type': 'live chat'}",670679d714519701d6ea7115,2024-10-09 15:40:55.772,FLOW_STARTED,9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5,286,EXPLICIT_USER_REQUEST,live chat
b0a095a0-9a72-4cdb-884d-c065eafb3a54,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,69,"{'nluEngineVersion': '9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 282, 'skillInstance': 'EXPLICIT_USER_REQUEST', 'type': 'live chat'}",670683627673c82f42731f37,2024-10-09 16:21:38.982,FLOW_STARTED,9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5,282,EXPLICIT_USER_REQUEST,live chat
228212a6-56b6-4f69-8037-5b21e71124ac,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,48,"{'nluEngineVersion': 'e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 185, 'skillInstance': 'EXPLICIT_USER_REQUEST', 'type': 'live chat'}",6706cb6d9a99212463d12d07,2024-10-09 21:29:01.435,FLOW_STARTED,e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5,185,EXPLICIT_USER_REQUEST,live chat
bd0f17f9-67bc-4f2f-bb5b-2b7aff5a957c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,27,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 292, 'skillInstance': 'EXPLICIT_USER_REQUEST', 'type': 'live chat'}",670962c68b7dd681e9347203,2024-10-11 20:39:18.846,FLOW_STARTED,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,292,EXPLICIT_USER_REQUEST,live chat
339bc342-cc30-4748-b3b5-c1172f3a2c86,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,34,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 472, 'skillInstance': 'EXPLICIT_USER_REQUEST', 'type': 'live chat'}",670925f826d0feb902ccb876,2024-10-11 16:19:52.913,FLOW_STARTED,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,472,EXPLICIT_USER_REQUEST,live chat
16ebf895-cf39-4e99-bab2-595c640a12b9,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,36,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803', 'requestLatency': 164, 'skillInstance': 'EXPLICIT_USER_REQUEST', 'type': 'live chat'}",67003e22da6a1c1483240497,2024-10-04 22:12:34.356,FLOW_STARTED,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803,164,EXPLICIT_USER_REQUEST,live chat
23b6e26f-c93c-408b-8977-bc6cba8d5805,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,85,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803', 'requestLatency': 148, 'skillInstance': 'EXPLICIT_USER_REQUEST', 'type': 'live chat'}",66fff7ecce37c37834a809c9,2024-10-04 17:13:00.402,FLOW_STARTED,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803,148,EXPLICIT_USER_REQUEST,live chat
4bca2520-0c38-4b61-a01a-0fd0d7b1c173,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,108,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803', 'requestLatency': 202, 'skillInstance': 'EXPLICIT_USER_REQUEST', 'type': 'live chat'}",67002cf4fd4c301deb1c9811,2024-10-04 20:59:16.181,FLOW_STARTED,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803,202,EXPLICIT_USER_REQUEST,live chat
