CONVERSATION_ID,ASSISTANT_ID,EVENT_POSITION,eventData,eventId,timestamp,typeOfEvent,data,nluEngineVersion,requestLatency
5d0c9f7d-f96e-45ad-a0e7-06975ff5965a,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,71,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': 'e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 295}",6706de3514519701d6f08aa4,2024-10-09 22:49:09.607,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5,295
7cdfb076-b0d3-43e7-89ef-1313104f1bdb,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,61,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': '9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 427}",67067d5e7673c82f4272c9b1,2024-10-09 15:55:58.738,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5,427
b4774e52-b5c9-4153-961e-0639d7a88142,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,75,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': '9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 96}",67067cc114519701d6ea96dc,2024-10-09 15:53:21.747,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5,96
b4774e52-b5c9-4153-961e-0639d7a88142,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,372,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': '9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 168}",670683b314519701d6eafa41,2024-10-09 16:22:59.909,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5,168
b4774e52-b5c9-4153-961e-0639d7a88142,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,387,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': '9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 333}",670683b414519701d6eafa51,2024-10-09 16:23:00.090,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5,333
b4774e52-b5c9-4153-961e-0639d7a88142,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,407,"{'data': {'areAgentsOnline': False, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': '9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 165}",670683b514519701d6eafa7d,2024-10-09 16:23:01.790,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': False, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5,165
b4774e52-b5c9-4153-961e-0639d7a88142,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,411,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': '9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 2166}",670683b514519701d6eafa83,2024-10-09 16:23:01.907,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5,2166
b4774e52-b5c9-4153-961e-0639d7a88142,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,417,"{'data': {'areAgentsOnline': False, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': '9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 311}",670683b514519701d6eafa86,2024-10-09 16:23:01.935,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': False, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5,311
b4774e52-b5c9-4153-961e-0639d7a88142,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,430,"{'data': {'areAgentsOnline': False, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': '9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 595}",670683b614519701d6eafa9b,2024-10-09 16:23:02.219,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': False, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5,595
b4774e52-b5c9-4153-961e-0639d7a88142,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,440,"{'data': {'areAgentsOnline': False, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': '9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 60}",670683bc14519701d6eafb10,2024-10-09 16:23:08.745,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': False, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5,60
b4774e52-b5c9-4153-961e-0639d7a88142,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,450,"{'data': {'areAgentsOnline': False, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': '9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 133}",670683bc14519701d6eafb22,2024-10-09 16:23:08.822,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': False, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5,133
b4774e52-b5c9-4153-961e-0639d7a88142,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,451,"{'data': {'areAgentsOnline': False, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': '9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 133}",670683bc14519701d6eafb1d,2024-10-09 16:23:08.822,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': False, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5,133
b4774e52-b5c9-4153-961e-0639d7a88142,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,466,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': '9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 290}",670683bd14519701d6eafb33,2024-10-09 16:23:09.124,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5,290
b4774e52-b5c9-4153-961e-0639d7a88142,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,474,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': '9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 342}",670683bd14519701d6eafb39,2024-10-09 16:23:09.169,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5,342
b4774e52-b5c9-4153-961e-0639d7a88142,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,475,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': '9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 342}",670683bd14519701d6eafb3c,2024-10-09 16:23:09.169,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5,342
fdb7d2b9-cd17-424e-801d-f0ec562fc792,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,47,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': 'e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 337}",6706b72af480fd5383ab2e74,2024-10-09 20:02:34.193,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5,337
85620fb5-605b-4788-a1ef-d518156d0ec4,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,40,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': '9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 121}",670691479a99212463cd5ea3,2024-10-09 17:20:55.934,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5,121
456219e6-98ae-42ec-9294-06576c993535,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,51,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': 'e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 133}",6706c4907673c82f42773ab2,2024-10-09 20:59:44.659,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5,133
0dfce152-cf44-4df1-8574-450a64972014,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,40,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803', 'requestLatency': 170}",6700120755f202ce262192fb,2024-10-04 19:04:23.660,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803,170
47db429f-a6dd-43c9-b15f-fd6152d7980a,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,51,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803', 'requestLatency': 518}",67003417da6a1c1483238299,2024-10-04 21:29:43.681,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803,518
85fc1a40-5a42-44de-b182-79a4f17a2ee5,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,33,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224', 'requestLatency': 264}",66fd9fa24a29b75ae49b0b92,2024-10-02 22:31:46.804,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224,264
618887fa-46c0-4f2c-930e-9e236f40a7a3,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,33,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803', 'requestLatency': 261}",67000439da6a1c148320d39e,2024-10-04 18:05:29.618,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803,261
5fb8d3c9-2e83-47b8-8e83-197f43011b23,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,68,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803', 'requestLatency': 176}",67001548fd4c301deb1b5788,2024-10-04 19:18:16.807,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803,176
4bcc1275-cfd7-4f94-ae3e-5b91a50350c2,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,36,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224', 'requestLatency': 278}",66fd90e155f202ce2606b6eb,2024-10-02 21:28:49.424,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224,278
8901081c-446c-440f-897f-93929f9e4813,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,80,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224', 'requestLatency': 273}",66fd9d8a4a29b75ae49aef10,2024-10-02 22:22:50.252,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224,273
4fc4b1e3-0388-476a-87d4-925fdf22c23f,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,51,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224', 'requestLatency': 374}",66fd9eba55f202ce26075cdd,2024-10-02 22:27:54.562,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224,374
2a19d0a2-65ad-4ea9-b72d-41f491995897,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,43,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 339}",66fd534955f202ce26033fed,2024-10-02 17:06:01.464,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,339
0cf3f2b5-a7a0-499c-a1d8-f47936eae0c9,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,63,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 235}",66fd742555f202ce26052eb3,2024-10-02 19:26:13.189,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,235
03e5298e-1c3f-443c-91e6-0e124a883c85,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,48,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224', 'requestLatency': 170}",66fd8e5655f202ce2606932f,2024-10-02 21:17:58.846,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224,170
018fca22-1115-4e34-bea5-c8e4c7b7b7c7,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,135,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': 'e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1', 'requestLatency': 272}",67081b998529bdd2887d0cf4,2024-10-10 21:23:21.220,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1,272
6de42711-f810-41bd-aa0d-6d4acf9d6b49,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,33,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': 'e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1', 'requestLatency': 249}",67082ae98529bdd2887de185,2024-10-10 22:28:41.708,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1,249
f31ef72a-ca89-4069-aafc-d2fad1072a55,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,33,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': 'e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1', 'requestLatency': 319}",67082a6e8529bdd2887ddb10,2024-10-10 22:26:38.514,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1,319
0248ab1e-2f61-4d2e-98e3-6e12c390a1b5,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,40,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b', 'requestLatency': 274}",66fe96fa9aed72ff52480802,2024-10-03 16:07:06.052,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b,274
0b0fb89d-096b-40ed-9f31-0853911d581c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,81,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b', 'requestLatency': 427}",66fecebb55f202ce26139b86,2024-10-03 20:04:59.495,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b,427
e1796081-5ed6-474d-8588-ef372e1bb819,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,40,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803', 'requestLatency': 161}",67003289da6a1c1483236e74,2024-10-04 21:23:05.435,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803,161
7c834aef-a05a-4c73-8d71-4ff7ac271019,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,72,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': 'bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 192}",670d4b04881e9aad8ce3d148,2024-10-14 19:47:00.253,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d,192
8af9c7d6-87a4-4d35-87e8-51fb1d41c1d1,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,80,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': 'e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1', 'requestLatency': 282}",670821ea8529bdd2887d6491,2024-10-10 21:50:18.810,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1,282
974358d4-8741-4d5d-9d4d-ff387cf95fe6,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,33,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 272}",66fc544455f202ce26fa9798,2024-10-01 22:57:56.329,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,272
9c2611e2-7da9-4699-b8a9-756b50ce6f48,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,46,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 267}",66fc521dce37c378347d695a,2024-10-01 22:48:45.487,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,267
e2edac63-0b5e-47aa-ba2b-00175cea5171,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,40,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': '994728dac64a817fed0f861790cb68161d62463e urmc-5045c59462abcdbf1dd96474e081c41b', 'requestLatency': 336}",66fc234a55f202ce26f7ef3a,2024-10-01 19:28:58.737,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",994728dac64a817fed0f861790cb68161d62463e urmc-5045c59462abcdbf1dd96474e081c41b,336
