CONVERSATION_ID,ASSISTANT_ID,EVENT_POSITION,eventData,eventId,timestamp,typeOfEvent,nluEngineVersion,requestLatency
2076205e-bd49-45fe-975f-34d84fb14ab3,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,27,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 2121}",66fccd9955f202ce26ff7468,2024-10-02 07:35:37.427,INFEASIBLE,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,2121
9b290867-c27b-43b9-95fa-2fab9a32db6d,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,24,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 2518}",66fd5f9455f202ce260406c6,2024-10-02 17:58:28.664,INFEASIBLE,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,2518
d3d5b477-d22b-4ee3-9901-642b9336e895,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,18,"{'nluEngineVersion': 'e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1', 'requestLatency': 1228}",6707e3748529bdd28879b293,2024-10-10 17:23:48.506,INFEASIBLE,e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1,1228
018fca22-1115-4e34-bea5-c8e4c7b7b7c7,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,85,"{'nluEngineVersion': 'e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1', 'requestLatency': 2914}",67081b398529bdd2887d0771,2024-10-10 21:21:45.426,INFEASIBLE,e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1,2914
13f9da37-000b-45f7-958d-9e79d05f8bfd,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,19,"{'nluEngineVersion': '5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b', 'requestLatency': 2668}",670c3e8a14519701d6242cbd,2024-10-14 00:41:30.622,INFEASIBLE,5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b,2668
f828d38c-e95f-4bdb-a098-6e92f7c16b96,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,29,"{'nluEngineVersion': '5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b', 'requestLatency': 7056}",670c072014519701d621af96,2024-10-13 20:45:04.307,INFEASIBLE,5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b,7056
950b83dd-fd20-4f51-94a9-04e3074104b0,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,21,"{'nluEngineVersion': 'e27620581c75d74e29a32eb353370fd0ffa4a85b urmc-7b5e12e95d40d26d08654ba4a4e3be9b', 'requestLatency': 3890}",670ba1498529bdd2889e9d36,2024-10-13 13:30:33.046,INFEASIBLE,e27620581c75d74e29a32eb353370fd0ffa4a85b urmc-7b5e12e95d40d26d08654ba4a4e3be9b,3890
ac432d17-3fea-4852-9063-24cb9fa9bf62,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,27,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7b5e12e95d40d26d08654ba4a4e3be9b', 'requestLatency': 7223}",670b48818529bdd2889d3133,2024-10-13 07:11:46.001,INFEASIBLE,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7b5e12e95d40d26d08654ba4a4e3be9b,7223
299ac924-d15f-42c9-9b39-5667f3b16a8c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,40,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7b5e12e95d40d26d08654ba4a4e3be9b', 'requestLatency': 3326}",670b7a278529bdd2889e16ad,2024-10-13 10:43:35.277,INFEASIBLE,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7b5e12e95d40d26d08654ba4a4e3be9b,3326
2081c208-9ba8-458d-9f07-78111eec88b6,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,29,"{'nluEngineVersion': '5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b', 'requestLatency': 2572}",670bae648529bdd2889ed180,2024-10-13 14:26:28.533,INFEASIBLE,5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b,2572
2081c208-9ba8-458d-9f07-78111eec88b6,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,43,"{'nluEngineVersion': '5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b', 'requestLatency': 2109}",670bae7f8529bdd2889ed206,2024-10-13 14:26:55.292,INFEASIBLE,5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b,2109
846f88e8-96fe-46ae-8578-b42c9301b9e5,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,20,"{'nluEngineVersion': 'e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1', 'requestLatency': 2407}",6707f00914519701d6fad49d,2024-10-10 18:17:29.165,INFEASIBLE,e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1,2407
846f88e8-96fe-46ae-8578-b42c9301b9e5,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,40,"{'nluEngineVersion': 'e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1', 'requestLatency': 2004}",6707f04814519701d6fad8a0,2024-10-10 18:18:32.560,INFEASIBLE,e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1,2004
4633af3c-341a-44da-b135-8ab95ee4a287,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,42,"{'nluEngineVersion': 'e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1', 'requestLatency': 5526}",67081f3014519701d6fd75c5,2024-10-10 21:38:40.039,INFEASIBLE,e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1,5526
916aa6be-8a1b-41cd-ade7-714dcbc397ec,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,31,"{'nluEngineVersion': 'e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1', 'requestLatency': 3294}",6707fcfa86501aa6ad1f0c51,2024-10-10 19:12:42.648,INFEASIBLE,e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1,3294
81990b69-5e06-4b89-846e-47866f16ffbc,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,26,"{'nluEngineVersion': 'e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1', 'requestLatency': 4840}",6707b8a37673c82f427faeea,2024-10-10 14:21:07.011,INFEASIBLE,e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1,4840
02ac900f-ab76-43fd-98c8-417d596b7fe1,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,21,"{'nluEngineVersion': 'e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1', 'requestLatency': 2005}",6707cc4714519701d6f87863,2024-10-10 15:44:55.489,INFEASIBLE,e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1,2005
6e0a563a-9dc5-44e1-b065-28ae98848913,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,16,"{'nluEngineVersion': '9909819b4cd72d55a6c4f1ff2b54cff14be7f550 urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 1901}",6707718c14519701d6f66763,2024-10-10 09:17:48.199,INFEASIBLE,9909819b4cd72d55a6c4f1ff2b54cff14be7f550 urmc-0bbf8416e2dffb4d5af60416f6e94ed5,1901
6e0a563a-9dc5-44e1-b065-28ae98848913,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,31,"{'nluEngineVersion': '9909819b4cd72d55a6c4f1ff2b54cff14be7f550 urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 1325}",670771c414519701d6f66839,2024-10-10 09:18:44.328,INFEASIBLE,9909819b4cd72d55a6c4f1ff2b54cff14be7f550 urmc-0bbf8416e2dffb4d5af60416f6e94ed5,1325
6e0a563a-9dc5-44e1-b065-28ae98848913,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,38,"{'nluEngineVersion': '9909819b4cd72d55a6c4f1ff2b54cff14be7f550 urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 750}",670771d414519701d6f6688a,2024-10-10 09:19:00.038,INFEASIBLE,9909819b4cd72d55a6c4f1ff2b54cff14be7f550 urmc-0bbf8416e2dffb4d5af60416f6e94ed5,750
6e0a563a-9dc5-44e1-b065-28ae98848913,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,48,"{'nluEngineVersion': '9909819b4cd72d55a6c4f1ff2b54cff14be7f550 urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 4905}",670771eb14519701d6f668f3,2024-10-10 09:19:23.227,INFEASIBLE,9909819b4cd72d55a6c4f1ff2b54cff14be7f550 urmc-0bbf8416e2dffb4d5af60416f6e94ed5,4905
9256f91b-4855-41c9-b774-8942aeb122cd,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,25,"{'nluEngineVersion': '7ece903772a815652f032356f29892cfc65a05fa urmc-5acc02dcce4ca96fa36dc5578ebacdc1', 'requestLatency': 3070}",67083b0a14519701d6feee36,2024-10-10 23:37:30.837,INFEASIBLE,7ece903772a815652f032356f29892cfc65a05fa urmc-5acc02dcce4ca96fa36dc5578ebacdc1,3070
8c297468-f2fb-40d2-8666-1630f1e026e2,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,15,"{'nluEngineVersion': '9909819b4cd72d55a6c4f1ff2b54cff14be7f550 urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 2145}",67074e4b14519701d6f5a3c9,2024-10-10 06:47:23.370,INFEASIBLE,9909819b4cd72d55a6c4f1ff2b54cff14be7f550 urmc-0bbf8416e2dffb4d5af60416f6e94ed5,2145
ad5adab0-c13d-4a20-bc5f-a790cb32f7ed,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,14,"{'nluEngineVersion': '7ece903772a815652f032356f29892cfc65a05fa urmc-5acc02dcce4ca96fa36dc5578ebacdc1', 'requestLatency': 400}",670849848529bdd2887f97f2,2024-10-11 00:39:16.172,INFEASIBLE,7ece903772a815652f032356f29892cfc65a05fa urmc-5acc02dcce4ca96fa36dc5578ebacdc1,400
01a0a2a0-32f0-4e40-994a-a96b9aa2de81,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,15,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-5acc02dcce4ca96fa36dc5578ebacdc1', 'requestLatency': 2666}",67085e4d8529bdd2888081d2,2024-10-11 02:07:57.353,INFEASIBLE,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-5acc02dcce4ca96fa36dc5578ebacdc1,2666
01a0a2a0-32f0-4e40-994a-a96b9aa2de81,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,27,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-5acc02dcce4ca96fa36dc5578ebacdc1', 'requestLatency': 2325}",67085e5d8529bdd288808271,2024-10-11 02:08:13.063,INFEASIBLE,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-5acc02dcce4ca96fa36dc5578ebacdc1,2325
01a0a2a0-32f0-4e40-994a-a96b9aa2de81,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,33,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-5acc02dcce4ca96fa36dc5578ebacdc1', 'requestLatency': 1301}",67085e688529bdd2888082eb,2024-10-11 02:08:24.476,INFEASIBLE,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-5acc02dcce4ca96fa36dc5578ebacdc1,1301
01a0a2a0-32f0-4e40-994a-a96b9aa2de81,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,40,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-5acc02dcce4ca96fa36dc5578ebacdc1', 'requestLatency': 1829}",67085e778529bdd28880838f,2024-10-11 02:08:39.203,INFEASIBLE,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-5acc02dcce4ca96fa36dc5578ebacdc1,1829
01a0a2a0-32f0-4e40-994a-a96b9aa2de81,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,47,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-5acc02dcce4ca96fa36dc5578ebacdc1', 'requestLatency': 816}",67085e7f8529bdd2888083dd,2024-10-11 02:08:47.180,INFEASIBLE,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-5acc02dcce4ca96fa36dc5578ebacdc1,816
01a0a2a0-32f0-4e40-994a-a96b9aa2de81,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,56,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-5acc02dcce4ca96fa36dc5578ebacdc1', 'requestLatency': 1813}",67085e8f8529bdd2888084df,2024-10-11 02:09:03.676,INFEASIBLE,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-5acc02dcce4ca96fa36dc5578ebacdc1,1813
01a0a2a0-32f0-4e40-994a-a96b9aa2de81,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,67,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-5acc02dcce4ca96fa36dc5578ebacdc1', 'requestLatency': 1704}",67085e9f8529bdd28880858b,2024-10-11 02:09:19.491,INFEASIBLE,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-5acc02dcce4ca96fa36dc5578ebacdc1,1704
4f142e78-1d15-4cce-9567-64a9f91be71f,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,113,"{'nluEngineVersion': 'd25361421221bcc107a08b644f80764e9b18a658 urmc-5acc02dcce4ca96fa36dc5578ebacdc1', 'requestLatency': 1889}",6708506c8529bdd2887fee26,2024-10-11 01:08:44.605,INFEASIBLE,d25361421221bcc107a08b644f80764e9b18a658 urmc-5acc02dcce4ca96fa36dc5578ebacdc1,1889
d68e3a95-4900-460c-a9f1-f7960c349ebd,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,65,"{'nluEngineVersion': '265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6', 'requestLatency': 2442}",6702bc1c55f202ce2639021c,2024-10-06 19:34:36.917,INFEASIBLE,265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6,2442
edb01503-b357-456f-acea-21c4a4e9ff51,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,20,"{'nluEngineVersion': 'a7b4472f27d219f29c77f22f7e98c31f49b40af5 urmc-cc2249aff481bd86c34d6b5bbd70bbb6', 'requestLatency': 2810}",67028abace37c37834c14972,2024-10-06 16:03:54.359,INFEASIBLE,a7b4472f27d219f29c77f22f7e98c31f49b40af5 urmc-cc2249aff481bd86c34d6b5bbd70bbb6,2810
edb01503-b357-456f-acea-21c4a4e9ff51,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,32,"{'nluEngineVersion': 'a7b4472f27d219f29c77f22f7e98c31f49b40af5 urmc-cc2249aff481bd86c34d6b5bbd70bbb6', 'requestLatency': 1664}",67028b18ce37c37834c14c89,2024-10-06 16:05:28.477,INFEASIBLE,a7b4472f27d219f29c77f22f7e98c31f49b40af5 urmc-cc2249aff481bd86c34d6b5bbd70bbb6,1664
5d41ddb2-8a37-4961-a0ef-91a32b911d36,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,27,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff', 'requestLatency': 2137}",6701f15fce37c37834be08e0,2024-10-06 05:09:35.833,INFEASIBLE,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff,2137
5d41ddb2-8a37-4961-a0ef-91a32b911d36,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,54,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff', 'requestLatency': 2286}",6701f1aace37c37834be0c23,2024-10-06 05:10:50.379,INFEASIBLE,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff,2286
5d41ddb2-8a37-4961-a0ef-91a32b911d36,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,68,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff', 'requestLatency': 1406}",6701f1cace37c37834be0d67,2024-10-06 05:11:22.109,INFEASIBLE,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff,1406
5d41ddb2-8a37-4961-a0ef-91a32b911d36,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,88,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff', 'requestLatency': 1189}",6701f1e3ce37c37834be0e9e,2024-10-06 05:11:47.964,INFEASIBLE,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff,1189
258ee481-bf36-4e40-bba5-b92eece0b182,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,19,"{'nluEngineVersion': '265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6', 'requestLatency': 3107}",6702a43155f202ce2637f641,2024-10-06 17:52:33.337,INFEASIBLE,265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6,3107
1f5c830e-8189-4728-8167-ee25ab357a5e,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,33,"{'nluEngineVersion': 'a7b4472f27d219f29c77f22f7e98c31f49b40af5 urmc-cc2249aff481bd86c34d6b5bbd70bbb6', 'requestLatency': 766}",6702887cce37c37834c1349d,2024-10-06 15:54:20.041,INFEASIBLE,a7b4472f27d219f29c77f22f7e98c31f49b40af5 urmc-cc2249aff481bd86c34d6b5bbd70bbb6,766
577e9e52-ab5d-4b62-bb23-6a08de722c07,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,32,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff', 'requestLatency': 2742}",6701e15e55f202ce263375df,2024-10-06 04:01:18.892,INFEASIBLE,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff,2742
37388906-108d-45fa-96d7-d9bd35bab914,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,19,"{'nluEngineVersion': '265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6', 'requestLatency': 2853}",67029e5dce37c37834c20a07,2024-10-06 17:27:41.114,INFEASIBLE,265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6,2853
37388906-108d-45fa-96d7-d9bd35bab914,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,34,"{'nluEngineVersion': '265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6', 'requestLatency': 3019}",67029e8bce37c37834c20bba,2024-10-06 17:28:27.518,INFEASIBLE,265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6,3019
75847efd-d523-4074-9567-0bec680fee21,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,24,"{'nluEngineVersion': '031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 5327}",6702ce2cce37c37834c44d6c,2024-10-06 20:51:40.638,INFEASIBLE,031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049,5327
75847efd-d523-4074-9567-0bec680fee21,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,39,"{'nluEngineVersion': '031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 2897}",6702ce42ce37c37834c44e92,2024-10-06 20:52:02.504,INFEASIBLE,031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049,2897
75847efd-d523-4074-9567-0bec680fee21,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,48,"{'nluEngineVersion': '031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 2090}",6702ce58ce37c37834c44fae,2024-10-06 20:52:24.458,INFEASIBLE,031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049,2090
48c9fc52-8110-405c-87da-b02a56cf4c1c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,22,"{'nluEngineVersion': '031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 5787}",67031116ce37c37834c7998b,2024-10-07 01:37:10.225,INFEASIBLE,031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049,5787
48c9fc52-8110-405c-87da-b02a56cf4c1c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,37,"{'nluEngineVersion': '031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 2645}",6703113ace37c37834c79b7e,2024-10-07 01:37:46.574,INFEASIBLE,031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049,2645
c201c076-3834-4047-9727-760debbe52ee,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,31,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b', 'requestLatency': 3007}",66fea4e39aed72ff5248e4ff,2024-10-03 17:06:27.704,INFEASIBLE,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b,3007
44310122-96b6-4910-b1a6-b9740e5cdc94,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,59,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b', 'requestLatency': 2674}",66fed44c9aed72ff524bbcb8,2024-10-03 20:28:44.225,INFEASIBLE,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b,2674
9e88b32d-41c0-494f-940d-5a7e3d428a68,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,25,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b', 'requestLatency': 3516}",66fea86f55f202ce26114e72,2024-10-03 17:21:35.573,INFEASIBLE,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b,3516
11e5cfef-5a54-493a-a7c3-52348d7efb9a,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,22,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b', 'requestLatency': 1570}",66fec6239aed72ff524af05a,2024-10-03 19:28:19.365,INFEASIBLE,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b,1570
34258b8f-276a-4e35-8441-f1888e5abfe2,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,37,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b', 'requestLatency': 1513}",66feb165ce37c3783498e6c7,2024-10-03 17:59:49.149,INFEASIBLE,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b,1513
da413d4d-f91a-488a-bac3-c9edc8e12b75,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,16,"{'nluEngineVersion': 'bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 4987}",670d234e881e9aad8ce17f31,2024-10-14 16:57:34.841,INFEASIBLE,bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d,4987
eea41b5e-7eaf-4dd5-a922-8c78cba79275,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,48,"{'nluEngineVersion': 'bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 918}",670d064514519701d62a8795,2024-10-14 14:53:41.319,INFEASIBLE,bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d,918
7fb20a7d-1471-4c13-80e6-e8a788fe05f1,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,19,"{'nluEngineVersion': 'bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 1947}",670d06738529bdd288ab18d3,2024-10-14 14:54:27.196,INFEASIBLE,bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d,1947
7fb20a7d-1471-4c13-80e6-e8a788fe05f1,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,28,"{'nluEngineVersion': 'bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 1314}",670d06898529bdd288ab1a0e,2024-10-14 14:54:49.981,INFEASIBLE,bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d,1314
