CONVERSATION_ID,ASSISTANT_ID,EVENT_POSITION,eventData,eventId,timestamp,typeOfEvent,nluEngineVersion,request,requestLatency,response
5d0c9f7d-f96e-45ad-a0e7-06975ff5965a,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,68,"{'nluEngineVersion': 'e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'request': {'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Urology'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}, 'requestLatency': 954, 'response': {'areAgentsOnline': True, 'is_success': True}}",6706de3514519701d6f08a9e,2024-10-09 22:49:09.298,INTEGRATION_REQUEST_RESULT,e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5,"{'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Urology'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}",954,"{'areAgentsOnline': True, 'is_success': True}"
7cdfb076-b0d3-43e7-89ef-1313104f1bdb,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,58,"{'nluEngineVersion': '9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'request': {'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Urology'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}, 'requestLatency': 652, 'response': {'areAgentsOnline': True, 'is_success': True}}",67067d5e7673c82f4272c9ab,2024-10-09 15:55:58.297,INTEGRATION_REQUEST_RESULT,9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5,"{'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Urology'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}",652,"{'areAgentsOnline': True, 'is_success': True}"
b4774e52-b5c9-4153-961e-0639d7a88142,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,72,"{'nluEngineVersion': '9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'request': {'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Air'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}, 'requestLatency': 801, 'response': {'areAgentsOnline': True, 'is_success': True}}",67067cc114519701d6ea96d6,2024-10-09 15:53:21.639,INTEGRATION_REQUEST_RESULT,9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5,"{'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Air'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}",801,"{'areAgentsOnline': True, 'is_success': True}"
b4774e52-b5c9-4153-961e-0639d7a88142,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,362,"{'nluEngineVersion': '9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'request': {'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Air'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}, 'requestLatency': 534, 'response': {'areAgentsOnline': True, 'is_success': True}}",670683b314519701d6eafa32,2024-10-09 16:22:59.711,INTEGRATION_REQUEST_RESULT,9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5,"{'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Air'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}",534,"{'areAgentsOnline': True, 'is_success': True}"
b4774e52-b5c9-4153-961e-0639d7a88142,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,367,"{'nluEngineVersion': '9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'request': {'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Air'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}, 'requestLatency': 686, 'response': {'areAgentsOnline': True, 'is_success': True}}",670683b314519701d6eafa37,2024-10-09 16:22:59.863,INTEGRATION_REQUEST_RESULT,9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5,"{'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Air'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}",686,"{'areAgentsOnline': True, 'is_success': True}"
b4774e52-b5c9-4153-961e-0639d7a88142,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,402,"{'nluEngineVersion': '9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'request': {'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Air'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}, 'requestLatency': 2432, 'response': {'areAgentsOnline': False, 'is_success': True}}",670683b514519701d6eafa74,2024-10-09 16:23:01.608,INTEGRATION_REQUEST_RESULT,9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5,"{'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Air'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}",2432,"{'areAgentsOnline': False, 'is_success': True}"
b4774e52-b5c9-4153-961e-0639d7a88142,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,441,"{'nluEngineVersion': '9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'request': {'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Air'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}, 'requestLatency': 60, 'response': {'areAgentsOnline': True, 'is_success': True}}",670683bc14519701d6eafb14,2024-10-09 16:23:08.746,INTEGRATION_REQUEST_RESULT,9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5,"{'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Air'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}",60,"{'areAgentsOnline': True, 'is_success': True}"
b4774e52-b5c9-4153-961e-0639d7a88142,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,458,"{'nluEngineVersion': '9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'request': {'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Air'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}, 'requestLatency': 136, 'response': {'areAgentsOnline': False, 'is_success': True}}",670683bc14519701d6eafb26,2024-10-09 16:23:08.825,INTEGRATION_REQUEST_RESULT,9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5,"{'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Air'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}",136,"{'areAgentsOnline': False, 'is_success': True}"
b4774e52-b5c9-4153-961e-0639d7a88142,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,461,"{'nluEngineVersion': '9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'request': {'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Air'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}, 'requestLatency': 142, 'response': {'areAgentsOnline': False, 'is_success': True}}",670683bd14519701d6eafb28,2024-10-09 16:23:08.828,INTEGRATION_REQUEST_RESULT,9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5,"{'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Air'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}",142,"{'areAgentsOnline': False, 'is_success': True}"
fdb7d2b9-cd17-424e-801d-f0ec562fc792,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,44,"{'nluEngineVersion': 'e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'request': {'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Urology'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}, 'requestLatency': 1053, 'response': {'areAgentsOnline': True, 'is_success': True}}",6706b729f480fd5383ab2e68,2024-10-09 20:02:33.842,INTEGRATION_REQUEST_RESULT,e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5,"{'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Urology'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}",1053,"{'areAgentsOnline': True, 'is_success': True}"
85620fb5-605b-4788-a1ef-d518156d0ec4,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,37,"{'nluEngineVersion': '9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'request': {'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Urology'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}, 'requestLatency': 840, 'response': {'areAgentsOnline': True, 'is_success': True}}",670691479a99212463cd5e9b,2024-10-09 17:20:55.802,INTEGRATION_REQUEST_RESULT,9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5,"{'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Urology'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}",840,"{'areAgentsOnline': True, 'is_success': True}"
456219e6-98ae-42ec-9294-06576c993535,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,48,"{'nluEngineVersion': 'e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'request': {'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Urology'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}, 'requestLatency': 544, 'response': {'areAgentsOnline': True, 'is_success': True}}",6706c4907673c82f42773aaa,2024-10-09 20:59:44.514,INTEGRATION_REQUEST_RESULT,e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5,"{'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Urology'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}",544,"{'areAgentsOnline': True, 'is_success': True}"
0dfce152-cf44-4df1-8574-450a64972014,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,37,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803', 'request': {'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Urology'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}, 'requestLatency': 493, 'response': {'areAgentsOnline': True, 'is_success': True}}",6700120755f202ce262192f2,2024-10-04 19:04:23.482,INTEGRATION_REQUEST_RESULT,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803,"{'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Urology'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}",493,"{'areAgentsOnline': True, 'is_success': True}"
47db429f-a6dd-43c9-b15f-fd6152d7980a,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,48,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803', 'request': {'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Urology'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}, 'requestLatency': 747, 'response': {'areAgentsOnline': True, 'is_success': True}}",67003417da6a1c1483238282,2024-10-04 21:29:43.148,INTEGRATION_REQUEST_RESULT,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803,"{'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Urology'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}",747,"{'areAgentsOnline': True, 'is_success': True}"
85fc1a40-5a42-44de-b182-79a4f17a2ee5,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,30,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224', 'request': {'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Urology'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}, 'requestLatency': 538, 'response': {'areAgentsOnline': True, 'is_success': True}}",66fd9fa24a29b75ae49b0b86,2024-10-02 22:31:46.528,INTEGRATION_REQUEST_RESULT,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224,"{'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Urology'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}",538,"{'areAgentsOnline': True, 'is_success': True}"
618887fa-46c0-4f2c-930e-9e236f40a7a3,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,30,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803', 'request': {'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Urology'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}, 'requestLatency': 623, 'response': {'areAgentsOnline': True, 'is_success': True}}",67000439da6a1c148320d38c,2024-10-04 18:05:29.341,INTEGRATION_REQUEST_RESULT,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803,"{'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Urology'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}",623,"{'areAgentsOnline': True, 'is_success': True}"
5fb8d3c9-2e83-47b8-8e83-197f43011b23,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,65,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803', 'request': {'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Air'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}, 'requestLatency': 639, 'response': {'areAgentsOnline': True, 'is_success': True}}",67001548fd4c301deb1b5782,2024-10-04 19:18:16.614,INTEGRATION_REQUEST_RESULT,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803,"{'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Air'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}",639,"{'areAgentsOnline': True, 'is_success': True}"
4bcc1275-cfd7-4f94-ae3e-5b91a50350c2,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,33,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224', 'request': {'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Urology'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}, 'requestLatency': 1304, 'response': {'areAgentsOnline': True, 'is_success': True}}",66fd90e155f202ce2606b6df,2024-10-02 21:28:49.137,INTEGRATION_REQUEST_RESULT,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224,"{'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Urology'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}",1304,"{'areAgentsOnline': True, 'is_success': True}"
8901081c-446c-440f-897f-93929f9e4813,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,77,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224', 'request': {'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Urology'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}, 'requestLatency': 707, 'response': {'areAgentsOnline': True, 'is_success': True}}",66fd9d894a29b75ae49aef0a,2024-10-02 22:22:49.965,INTEGRATION_REQUEST_RESULT,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224,"{'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Urology'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}",707,"{'areAgentsOnline': True, 'is_success': True}"
4fc4b1e3-0388-476a-87d4-925fdf22c23f,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,48,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224', 'request': {'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Urology'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}, 'requestLatency': 585, 'response': {'areAgentsOnline': True, 'is_success': True}}",66fd9eba55f202ce26075cd2,2024-10-02 22:27:54.178,INTEGRATION_REQUEST_RESULT,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224,"{'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Urology'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}",585,"{'areAgentsOnline': True, 'is_success': True}"
2a19d0a2-65ad-4ea9-b72d-41f491995897,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,40,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'request': {'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Urology'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}, 'requestLatency': 759, 'response': {'areAgentsOnline': True, 'is_success': True}}",66fd534955f202ce26033fdf,2024-10-02 17:06:01.117,INTEGRATION_REQUEST_RESULT,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,"{'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Urology'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}",759,"{'areAgentsOnline': True, 'is_success': True}"
0cf3f2b5-a7a0-499c-a1d8-f47936eae0c9,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,60,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'request': {'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Urology'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}, 'requestLatency': 570, 'response': {'areAgentsOnline': True, 'is_success': True}}",66fd742455f202ce26052eaa,2024-10-02 19:26:12.940,INTEGRATION_REQUEST_RESULT,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,"{'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Urology'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}",570,"{'areAgentsOnline': True, 'is_success': True}"
03e5298e-1c3f-443c-91e6-0e124a883c85,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,45,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224', 'request': {'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Urology'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}, 'requestLatency': 632, 'response': {'areAgentsOnline': True, 'is_success': True}}",66fd8e5655f202ce2606932a,2024-10-02 21:17:58.667,INTEGRATION_REQUEST_RESULT,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224,"{'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Urology'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}",632,"{'areAgentsOnline': True, 'is_success': True}"
018fca22-1115-4e34-bea5-c8e4c7b7b7c7,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,132,"{'nluEngineVersion': 'e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1', 'request': {'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Urology'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}, 'requestLatency': 554, 'response': {'areAgentsOnline': True, 'is_success': True}}",67081b988529bdd2887d0ced,2024-10-10 21:23:20.938,INTEGRATION_REQUEST_RESULT,e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1,"{'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Urology'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}",554,"{'areAgentsOnline': True, 'is_success': True}"
6de42711-f810-41bd-aa0d-6d4acf9d6b49,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,30,"{'nluEngineVersion': 'e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1', 'request': {'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Air'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}, 'requestLatency': 1104, 'response': {'areAgentsOnline': True, 'is_success': True}}",67082ae98529bdd2887de176,2024-10-10 22:28:41.451,INTEGRATION_REQUEST_RESULT,e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1,"{'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Air'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}",1104,"{'areAgentsOnline': True, 'is_success': True}"
f31ef72a-ca89-4069-aafc-d2fad1072a55,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,30,"{'nluEngineVersion': 'e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1', 'request': {'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Urology'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}, 'requestLatency': 840, 'response': {'areAgentsOnline': True, 'is_success': True}}",67082a6e8529bdd2887ddb04,2024-10-10 22:26:38.185,INTEGRATION_REQUEST_RESULT,e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1,"{'bot_key': 'urmc', 'data': {'default_queue_id': None, 'queue_name': 'Urology'}, 'integration_id': 'e4dd9ed6-76e8-4106-bfb7-14355133ed66', 'method': 'ARE_LIVECHAT_AGENTS_ONLINE'}",840,"{'areAgentsOnline': True, 'is_success': True}"
