ASSISTANT_ID,CONVERSATION_ID,EVENT_POSITION,commandType,data,eventData,eventId,sender,timestamp,typeOfEvent
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,afb24b98-fa3e-4254-9d64-ede359b5fe29,22,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",6707e1857673c82f4281f5f8,,2024-10-10 17:15:33.289,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,02b22b71-cf99-4035-81f7-6988f6b48590,5,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",67080d72d7b6713c29bf46ec,webConnector,2024-10-10 20:22:58.619,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,02b22b71-cf99-4035-81f7-6988f6b48590,7,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",67080d72d7b6713c29bf46eb,,2024-10-10 20:22:58.621,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,b4022ed1-6e2f-40c0-9cc9-b550b342b3dd,38,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",6707a6bf7673c82f427f468e,webConnector,2024-10-10 13:04:47.534,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,b4022ed1-6e2f-40c0-9cc9-b550b342b3dd,40,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",6707a6bf7673c82f427f468d,,2024-10-10 13:04:47.536,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,cd97114a-edaf-4ab9-838e-bfa2b4a96751,11,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",670802938529bdd2887ba883,webConnector,2024-10-10 19:36:35.076,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,cd97114a-edaf-4ab9-838e-bfa2b4a96751,13,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",670802938529bdd2887ba882,,2024-10-10 19:36:35.078,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,3c3b3d70-6581-4728-8445-9dc012ec3326,17,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",6707d5bf7673c82f42813f15,webConnector,2024-10-10 16:25:19.881,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,3c3b3d70-6581-4728-8445-9dc012ec3326,19,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",6707d5bf7673c82f42813f14,,2024-10-10 16:25:19.883,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,3428223a-8a02-4b96-9c49-7a75f9805418,5,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",6708118914519701d6fcbdf9,webConnector,2024-10-10 20:40:25.256,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,3428223a-8a02-4b96-9c49-7a75f9805418,7,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",6708118914519701d6fcbdf8,,2024-10-10 20:40:25.258,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,81990b69-5e06-4b89-846e-47866f16ffbc,5,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",6707b8487673c82f427fabe9,webConnector,2024-10-10 14:19:36.817,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,81990b69-5e06-4b89-846e-47866f16ffbc,7,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",6707b8487673c82f427fabe8,,2024-10-10 14:19:36.819,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,7949487d-13b8-4d93-89ec-33fe6d62d762,11,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",6707d6f87673c82f42815049,webConnector,2024-10-10 16:30:32.842,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,7949487d-13b8-4d93-89ec-33fe6d62d762,13,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",6707d6f87673c82f42815048,,2024-10-10 16:30:32.844,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,af84f537-d27d-404c-9406-11b28398d3eb,5,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",6708313fd7b6713c29c1e7ac,webConnector,2024-10-10 22:55:43.822,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,af84f537-d27d-404c-9406-11b28398d3eb,7,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",6708313fd7b6713c29c1e7ab,,2024-10-10 22:55:43.824,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,1b8dff6b-b89f-47cb-aa85-53927e6a95fd,11,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",6707e50c14519701d6fa1897,webConnector,2024-10-10 17:30:36.790,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,1b8dff6b-b89f-47cb-aa85-53927e6a95fd,13,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",6707e50c14519701d6fa1896,,2024-10-10 17:30:36.792,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,6c551be9-7f76-49ea-bb0a-476cc1d90e1a,52,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",670806ac14519701d6fc2393,webConnector,2024-10-10 19:54:04.740,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,6c551be9-7f76-49ea-bb0a-476cc1d90e1a,54,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",670806ac14519701d6fc2392,,2024-10-10 19:54:04.742,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,501c134b-f914-4c92-a25b-9b5d454a2a63,14,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",6707e00e14519701d6f9be05,webConnector,2024-10-10 17:09:18.632,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,501c134b-f914-4c92-a25b-9b5d454a2a63,16,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",6707e00e14519701d6f9be04,,2024-10-10 17:09:18.634,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,02ac900f-ab76-43fd-98c8-417d596b7fe1,8,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",6707cc3114519701d6f8770f,webConnector,2024-10-10 15:44:33.515,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,02ac900f-ab76-43fd-98c8-417d596b7fe1,10,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",6707cc3114519701d6f8770e,,2024-10-10 15:44:33.517,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,6e0a563a-9dc5-44e1-b065-28ae98848913,5,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",6707717a14519701d6f6672d,webConnector,2024-10-10 09:17:30.981,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,6e0a563a-9dc5-44e1-b065-28ae98848913,7,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",6707717a14519701d6f6672c,,2024-10-10 09:17:30.983,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,9756efb7-c4dd-49f6-931c-553b19f0ddec,11,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",670757287673c82f427e0677,webConnector,2024-10-10 07:25:12.466,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,9756efb7-c4dd-49f6-931c-553b19f0ddec,13,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",670757287673c82f427e0676,,2024-10-10 07:25:12.468,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,109ffbe1-3eef-41ef-a315-e007b1b520be,8,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",6707f9b786501aa6ad1ede16,webConnector,2024-10-10 18:58:47.476,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,109ffbe1-3eef-41ef-a315-e007b1b520be,10,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",6707f9b786501aa6ad1ede15,,2024-10-10 18:58:47.478,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,35bf3d39-d304-4a81-90e8-2eb7db21b972,5,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",6708685b8529bdd28880e425,webConnector,2024-10-11 02:50:51.537,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,35bf3d39-d304-4a81-90e8-2eb7db21b972,7,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",6708685b8529bdd28880e424,,2024-10-11 02:50:51.539,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,ef8fd84b-9707-499d-a5fe-a75b432de918,5,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",6708223b86501aa6ad21115f,webConnector,2024-10-10 21:51:39.881,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,ef8fd84b-9707-499d-a5fe-a75b432de918,7,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",6708223b86501aa6ad21115e,,2024-10-10 21:51:39.883,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,d2cd8ea6-8f50-4354-a457-d068a3a0b6a5,53,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",6707fdd214519701d6fba77a,webConnector,2024-10-10 19:16:18.385,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,d2cd8ea6-8f50-4354-a457-d068a3a0b6a5,55,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",6707fdd214519701d6fba779,,2024-10-10 19:16:18.387,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,5953596e-d9e0-401f-b37b-1ff8fc729b4f,11,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",6707be2d14519701d6f7c10a,webConnector,2024-10-10 14:44:45.340,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,5953596e-d9e0-401f-b37b-1ff8fc729b4f,13,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",6707be2d14519701d6f7c109,,2024-10-10 14:44:45.342,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,13086dbf-989c-4a2e-8a94-63744a7d712e,4,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",67080f438529bdd2887c609e,webConnector,2024-10-10 20:30:43.400,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,13086dbf-989c-4a2e-8a94-63744a7d712e,6,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",67080f438529bdd2887c609d,,2024-10-10 20:30:43.402,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,da001a04-31c3-4b85-a848-2e8de4499839,5,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",67081a4c14519701d6fd34ab,webConnector,2024-10-10 21:17:48.809,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,da001a04-31c3-4b85-a848-2e8de4499839,7,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",67081a4c14519701d6fd34aa,,2024-10-10 21:17:48.811,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,7f8ea563-5b79-4b7e-bd06-0a6537c82e69,5,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",670815278529bdd2887cb3a6,webConnector,2024-10-10 20:55:51.331,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,7f8ea563-5b79-4b7e-bd06-0a6537c82e69,7,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",670815278529bdd2887cb3a5,,2024-10-10 20:55:51.333,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,3e0033ef-319c-4b6b-88a7-fd850bf175f6,14,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",6707d72714519701d6f9334e,webConnector,2024-10-10 16:31:19.438,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,3e0033ef-319c-4b6b-88a7-fd850bf175f6,16,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",6707d72714519701d6f9334d,,2024-10-10 16:31:19.440,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,af695567-1ad0-42ae-b727-439a7fd9ce18,5,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",6708184886501aa6ad20899d,webConnector,2024-10-10 21:09:12.236,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,af695567-1ad0-42ae-b727-439a7fd9ce18,7,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",6708184886501aa6ad20899c,,2024-10-10 21:09:12.238,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,6de42711-f810-41bd-aa0d-6d4acf9d6b49,5,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",67082a108529bdd2887dd621,webConnector,2024-10-10 22:25:04.072,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,6de42711-f810-41bd-aa0d-6d4acf9d6b49,7,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",67082a108529bdd2887dd620,,2024-10-10 22:25:04.074,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,6de42711-f810-41bd-aa0d-6d4acf9d6b49,67,disconnect,{'query': {}},"{'commandType': 'disconnect', 'data': {'query': {}}, 'sender': 'botSocketConnector'}",67082b0f8529bdd2887de380,botSocketConnector,2024-10-10 22:29:19.377,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,6de42711-f810-41bd-aa0d-6d4acf9d6b49,68,add,"{'contactFlowId': '8a2f0655-ad67-49b6-8177-287d946c8486', 'id': 'awsConnect', 'instanceId': '7e04b7b8-99ce-4c00-9656-21161ffa4105', 'metadata': {'@dateOfBirth': 'LS0tLS1CRUdJTiBQR1AgTUVTU0FHRS0tLS0tCgp3WDREbnJkcTgzQWJ0bU1TQWdNRXhlS09lSXluZjJPTTAyRzZCRG8rNHZrN2x1dnorY3pMUS9pS1piZ3oKdHZ5MkJTZEdPSHJsWVo0U3doNkxpeUUyOUFsdXBqcWcxSWl3Z0kwdmJyOTRaekE2NXZ3NHhvaVVxaWQvCjh1K2d2c3BiMnZFZ2dzbmtla3QxTFI1N0hBeitsTVBieDVLZVlXblE2ME8wY0FCOStSVFNQUUVlSjVoWQp4SXpJTVNTM1p3TS9hLytMNW95Nm45eVJ3NVdqalJQWHFwaCtiQ3VZOUxhWDVCY05Tem1qVWthUDJ4bDkKWFNkLzdlN1F3QkQxWkpRPQo9NzBHWgotLS0tLUVORCBQR1AgTUVTU0FHRS0tLS0tCg==', '@fullName': 'LS0tLS1CRUdJTiBQR1AgTUVTU0FHRS0tLS0tCgp3WDREbnJkcTgzQWJ0bU1TQWdNRVpENWZVbnlTczlKbXBLamVpV0hBZUpLanI3QU9zek8zaFVzYXVXZUsKU1RZK0RBL2RVMWVOLytqZ2lyL01QYlBVRGRZZmhjQmNjYW9yYlgzU3lHZ2RVVENpSElVYlhtc1p5TlhzCi9XRWh5VWlUbWh5d0JVa3hPVGZqNnhzTkx0SmVucldRWWsxY0IvYm5KUXNLZmhDektaelNQQUU4cHdHSwpPaTM5SzZTbnlsVkt4dldzY3Exd0hTRURCbG85VENGZHV1aHN6Rjl1UVE2by9neVFmbDNwYm9Wb0UxZ3QKNmt0RGl6UmxwODJ0R3c9PQo9NW9UVgotLS0tLUVORCBQR1AgTUVTU0FHRS0tLS0tCg==', 'agentDisconnectMessage': 'The agent has left the conversation.', 'agentsOfflineMessage': 'Our agents are busy at the moment, please try again later or visit <Contact Us page>', 'connectedToAgentMessage': 'You are now connected to a live agent.', 'dateOfBirth': '[DATE_OF_BIRTH]', 'errorMessage': 'Something went wrong, please try again.', 'fullName': '[PERSON_NAME]', 'queueName': 'Air'}, 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}, 'queueName': 'Air', 'region': 'us-east-1'}","{'commandType': 'add', 'data': {'contactFlowId': '8a2f0655-ad67-49b6-8177-287d946c8486', 'id': 'awsConnect', 'instanceId': '7e04b7b8-99ce-4c00-9656-21161ffa4105', 'metadata': {'@dateOfBirth': 'LS0tLS1CRUdJTiBQR1AgTUVTU0FHRS0tLS0tCgp3WDREbnJkcTgzQWJ0bU1TQWdNRXhlS09lSXluZjJPTTAyRzZCRG8rNHZrN2x1dnorY3pMUS9pS1piZ3oKdHZ5MkJTZEdPSHJsWVo0U3doNkxpeUUyOUFsdXBqcWcxSWl3Z0kwdmJyOTRaekE2NXZ3NHhvaVVxaWQvCjh1K2d2c3BiMnZFZ2dzbmtla3QxTFI1N0hBeitsTVBieDVLZVlXblE2ME8wY0FCOStSVFNQUUVlSjVoWQp4SXpJTVNTM1p3TS9hLytMNW95Nm45eVJ3NVdqalJQWHFwaCtiQ3VZOUxhWDVCY05Tem1qVWthUDJ4bDkKWFNkLzdlN1F3QkQxWkpRPQo9NzBHWgotLS0tLUVORCBQR1AgTUVTU0FHRS0tLS0tCg==', '@fullName': 'LS0tLS1CRUdJTiBQR1AgTUVTU0FHRS0tLS0tCgp3WDREbnJkcTgzQWJ0bU1TQWdNRVpENWZVbnlTczlKbXBLamVpV0hBZUpLanI3QU9zek8zaFVzYXVXZUsKU1RZK0RBL2RVMWVOLytqZ2lyL01QYlBVRGRZZmhjQmNjYW9yYlgzU3lHZ2RVVENpSElVYlhtc1p5TlhzCi9XRWh5VWlUbWh5d0JVa3hPVGZqNnhzTkx0SmVucldRWWsxY0IvYm5KUXNLZmhDektaelNQQUU4cHdHSwpPaTM5SzZTbnlsVkt4dldzY3Exd0hTRURCbG85VENGZHV1aHN6Rjl1UVE2by9neVFmbDNwYm9Wb0UxZ3QKNmt0RGl6UmxwODJ0R3c9PQo9NW9UVgotLS0tLUVORCBQR1AgTUVTU0FHRS0tLS0tCg==', 'agentDisconnectMessage': 'The agent has left the conversation.', 'agentsOfflineMessage': 'Our agents are busy at the moment, please try again later or visit <Contact Us page>', 'connectedToAgentMessage': 'You are now connected to a live agent.', 'dateOfBirth': '[DATE_OF_BIRTH]', 'errorMessage': 'Something went wrong, please try again.', 'fullName': '[PERSON_NAME]', 'queueName': 'Air'}, 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}, 'queueName': 'Air', 'region': 'us-east-1'}, 'sender': 'botSocketConnector'}",67082b0f8529bdd2887de382,botSocketConnector,2024-10-10 22:29:19.378,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,6de42711-f810-41bd-aa0d-6d4acf9d6b49,77,disconnect,{'query': {}},"{'commandType': 'disconnect', 'data': {'query': {}}, 'sender': 'awsConnect'}",67082be48529bdd2887def04,awsConnect,2024-10-10 22:32:52.562,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,6de42711-f810-41bd-aa0d-6d4acf9d6b49,78,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}, 'sender': 'awsConnect'}",67082be48529bdd2887def05,awsConnect,2024-10-10 22:32:52.563,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,6de42711-f810-41bd-aa0d-6d4acf9d6b49,80,disconnect,{'query': {}},"{'commandType': 'disconnect', 'data': {'query': {}}, 'sender': 'awsConnect'}",67082d228529bdd2887dff86,awsConnect,2024-10-10 22:38:10.089,SWITCH_COMMAND
