CONVERSATION_ID,ASSISTANT_ID,EVENT_POSITION,eventData,eventId,timestamp,typeOfEvent,feedbackId,nluEngineVersion,requestLatency,resultsType
802555f1-3c83-4884-a8be-5f9df56becce,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,19,"{'feedbackId': '802555f1-3c83-4884-a8be-5f9df56becce', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-cc2249aff481bd86c34d6b5bbd70bbb6', 'requestLatency': 3124, 'resultsType': 'CATALOG_SEARCH'}",670265b355f202ce2636324e,2024-10-06 13:25:55.080,FEEDBACK,802555f1-3c83-4884-a8be-5f9df56becce,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-cc2249aff481bd86c34d6b5bbd70bbb6,3124,CATALOG_SEARCH
22686f7f-48be-44af-9918-9d9875551a87,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,68,"{'feedbackId': '22686f7f-48be-44af-9918-9d9875551a87', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff', 'requestLatency': 1425, 'resultsType': 'CATALOG_SEARCH'}",6701df6ece37c37834bd4f0c,2024-10-06 03:53:02.759,FEEDBACK,22686f7f-48be-44af-9918-9d9875551a87,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff,1425,CATALOG_SEARCH
1cf0d0ef-b214-44ff-98c3-6983334cf2d9,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,56,"{'feedbackId': '1cf0d0ef-b214-44ff-98c3-6983334cf2d9', 'nluEngineVersion': '031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 1695, 'resultsType': 'CATALOG_SEARCH'}",6703240e55f202ce263db116,2024-10-07 02:58:06.547,FEEDBACK,1cf0d0ef-b214-44ff-98c3-6983334cf2d9,031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049,1695,CATALOG_SEARCH
81cfc380-a735-48ed-8101-df8ac7d8cf8c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,30,"{'feedbackId': '81cfc380-a735-48ed-8101-df8ac7d8cf8c', 'nluEngineVersion': '265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6', 'requestLatency': 1653, 'resultsType': 'CATALOG_SEARCH'}",6702a06255f202ce2637cca9,2024-10-06 17:36:18.514,FEEDBACK,81cfc380-a735-48ed-8101-df8ac7d8cf8c,265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6,1653,CATALOG_SEARCH
cb1292ba-2c34-4fb5-a874-69871f22dc43,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,48,"{'feedbackId': 'cb1292ba-2c34-4fb5-a874-69871f22dc43', 'nluEngineVersion': 'b4b9493a1666c8e485be81ac613cfc3d49337d16 urmc-cc2249aff481bd86c34d6b5bbd70bbb6', 'requestLatency': 2003, 'resultsType': 'CATALOG_SEARCH'}",67026f2d55f202ce2636572b,2024-10-06 14:06:21.017,FEEDBACK,cb1292ba-2c34-4fb5-a874-69871f22dc43,b4b9493a1666c8e485be81ac613cfc3d49337d16 urmc-cc2249aff481bd86c34d6b5bbd70bbb6,2003,CATALOG_SEARCH
97536b9f-21a1-4ee3-978d-943691a9cec5,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,41,"{'feedbackId': '97536b9f-21a1-4ee3-978d-943691a9cec5', 'nluEngineVersion': '265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6', 'requestLatency': 2143, 'resultsType': 'CATALOG_SEARCH'}",6702b13555f202ce263886ca,2024-10-06 18:48:05.893,FEEDBACK,97536b9f-21a1-4ee3-978d-943691a9cec5,265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6,2143,CATALOG_SEARCH
c23838ca-f12a-45c4-9af8-469047399195,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,41,"{'feedbackId': 'c23838ca-f12a-45c4-9af8-469047399195', 'nluEngineVersion': '031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 1146, 'resultsType': 'CATALOG_SEARCH'}",6702d169ce37c37834c47855,2024-10-06 21:05:29.691,FEEDBACK,c23838ca-f12a-45c4-9af8-469047399195,031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049,1146,CATALOG_SEARCH
bb773200-144b-49ac-8950-732226c7745e,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,25,"{'feedbackId': 'bb773200-144b-49ac-8950-732226c7745e', 'nluEngineVersion': '031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 1984, 'resultsType': 'CATALOG_SEARCH'}",670307f8ce37c37834c726a3,2024-10-07 00:58:16.975,FEEDBACK,bb773200-144b-49ac-8950-732226c7745e,031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049,1984,CATALOG_SEARCH
516c9cd1-be4e-459c-a776-9bde82c208c4,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,54,"{'feedbackId': '516c9cd1-be4e-459c-a776-9bde82c208c4', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b', 'requestLatency': 485, 'resultsType': 'CATALOG_SEARCH'}",66fe99da55f202ce26105746,2024-10-03 16:19:22.538,FEEDBACK,516c9cd1-be4e-459c-a776-9bde82c208c4,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b,485,CATALOG_SEARCH
672b4085-a1bf-4493-bcf4-d8410040dba2,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,53,"{'feedbackId': '672b4085-a1bf-4493-bcf4-d8410040dba2', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224', 'requestLatency': 2271, 'resultsType': 'CATALOG_SEARCH'}",66fe93dcce37c3783496dddf,2024-10-03 15:53:48.218,FEEDBACK,672b4085-a1bf-4493-bcf4-d8410040dba2,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224,2271,CATALOG_SEARCH
40d74c94-9486-4c12-a92e-ebf215fb0c07,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,47,"{'feedbackId': '40d74c94-9486-4c12-a92e-ebf215fb0c07', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224', 'requestLatency': 1366, 'resultsType': 'CATALOG_SEARCH'}",66fe913755f202ce260fd89b,2024-10-03 15:42:31.711,FEEDBACK,40d74c94-9486-4c12-a92e-ebf215fb0c07,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224,1366,CATALOG_SEARCH
44310122-96b6-4910-b1a6-b9740e5cdc94,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,47,"{'feedbackId': '44310122-96b6-4910-b1a6-b9740e5cdc94', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b', 'requestLatency': 276, 'resultsType': 'CATALOG_SEARCH'}",66fed4219aed72ff524bba13,2024-10-03 20:28:01.649,FEEDBACK,44310122-96b6-4910-b1a6-b9740e5cdc94,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b,276,CATALOG_SEARCH
832dda31-2b9b-4155-834c-7387661faa44,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,43,"{'feedbackId': '832dda31-2b9b-4155-834c-7387661faa44', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b', 'requestLatency': 1545, 'resultsType': 'CATALOG_SEARCH'}",66ff09387886d98a5f411bd4,2024-10-04 00:14:32.608,FEEDBACK,832dda31-2b9b-4155-834c-7387661faa44,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b,1545,CATALOG_SEARCH
e6526e1f-5f28-435c-b5b8-42edd65106a0,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,20,"{'feedbackId': 'e6526e1f-5f28-435c-b5b8-42edd65106a0', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224', 'requestLatency': 1610, 'resultsType': 'CATALOG_SEARCH'}",66fe1c8455f202ce260d1307,2024-10-03 07:24:36.625,FEEDBACK,e6526e1f-5f28-435c-b5b8-42edd65106a0,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224,1610,CATALOG_SEARCH
0248ab1e-2f61-4d2e-98e3-6e12c390a1b5,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,27,"{'feedbackId': '0248ab1e-2f61-4d2e-98e3-6e12c390a1b5', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b', 'requestLatency': 737, 'resultsType': 'CATALOG_SEARCH'}",66fe96f59aed72ff524807c2,2024-10-03 16:07:01.737,FEEDBACK,0248ab1e-2f61-4d2e-98e3-6e12c390a1b5,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b,737,CATALOG_SEARCH
dec01496-394c-49b2-a2fc-8b21867159d8,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,46,"{'feedbackId': 'dec01496-394c-49b2-a2fc-8b21867159d8', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b', 'requestLatency': 467, 'resultsType': 'CATALOG_SEARCH'}",66fec3d17886d98a5f3d4408,2024-10-03 19:18:25.221,FEEDBACK,dec01496-394c-49b2-a2fc-8b21867159d8,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b,467,CATALOG_SEARCH
93dd4316-3517-42f5-b4c4-7cc17d2d30ab,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,166,"{'feedbackId': '93dd4316-3517-42f5-b4c4-7cc17d2d30ab', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b', 'requestLatency': 1738, 'resultsType': 'CATALOG_SEARCH'}",66fee6a7ce37c378349c2dd0,2024-10-03 21:47:03.704,FEEDBACK,93dd4316-3517-42f5-b4c4-7cc17d2d30ab,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b,1738,CATALOG_SEARCH
0b0fb89d-096b-40ed-9f31-0853911d581c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,68,"{'feedbackId': '0b0fb89d-096b-40ed-9f31-0853911d581c', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b', 'requestLatency': 790, 'resultsType': 'CATALOG_SEARCH'}",66feceb555f202ce26139b18,2024-10-03 20:04:53.875,FEEDBACK,0b0fb89d-096b-40ed-9f31-0853911d581c,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b,790,CATALOG_SEARCH
1d926e19-6acd-4bd3-8582-5f26a9537ed3,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,54,"{'feedbackId': '1d926e19-6acd-4bd3-8582-5f26a9537ed3', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224', 'requestLatency': 486, 'resultsType': 'CATALOG_SEARCH'}",66fe147fce37c378349347ea,2024-10-03 06:50:23.547,FEEDBACK,1d926e19-6acd-4bd3-8582-5f26a9537ed3,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224,486,CATALOG_SEARCH
2a7c0313-987b-4818-9f3f-5522544450a0,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,39,"{'feedbackId': '2a7c0313-987b-4818-9f3f-5522544450a0', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b', 'requestLatency': 1122, 'resultsType': 'CATALOG_SEARCH'}",66feca867886d98a5f3da6e7,2024-10-03 19:47:02.923,FEEDBACK,2a7c0313-987b-4818-9f3f-5522544450a0,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b,1122,CATALOG_SEARCH
cace2d07-4c6b-4206-8a50-99a7b712b4fa,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,68,"{'feedbackId': 'cace2d07-4c6b-4206-8a50-99a7b712b4fa', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224', 'requestLatency': 808, 'resultsType': 'CATALOG_SEARCH'}",66fde981ce37c37834911ccd,2024-10-03 03:46:57.295,FEEDBACK,cace2d07-4c6b-4206-8a50-99a7b712b4fa,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224,808,CATALOG_SEARCH
9e88b32d-41c0-494f-940d-5a7e3d428a68,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,38,"{'feedbackId': '9e88b32d-41c0-494f-940d-5a7e3d428a68', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b', 'requestLatency': 2394, 'resultsType': 'CATALOG_SEARCH'}",66fea8a255f202ce26115233,2024-10-03 17:22:26.532,FEEDBACK,9e88b32d-41c0-494f-940d-5a7e3d428a68,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b,2394,CATALOG_SEARCH
34258b8f-276a-4e35-8441-f1888e5abfe2,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,29,"{'feedbackId': '34258b8f-276a-4e35-8441-f1888e5abfe2', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b', 'requestLatency': 894, 'resultsType': 'CATALOG_SEARCH'}",66feb149ce37c3783498e4ac,2024-10-03 17:59:21.923,FEEDBACK,34258b8f-276a-4e35-8441-f1888e5abfe2,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b,894,CATALOG_SEARCH
08776840-4502-477f-a091-e98008500ffd,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,47,"{'feedbackId': '08776840-4502-477f-a091-e98008500ffd', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803', 'requestLatency': 598, 'resultsType': 'CATALOG_SEARCH'}",67002cba55f202ce2622fb9e,2024-10-04 20:58:18.912,FEEDBACK,08776840-4502-477f-a091-e98008500ffd,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803,598,CATALOG_SEARCH
71db3fac-859d-4c9a-9415-2c3082d4ec62,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,267,"{'feedbackId': '71db3fac-859d-4c9a-9415-2c3082d4ec62', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803', 'requestLatency': 1891, 'resultsType': 'CATALOG_SEARCH'}",6700187fda6a1c1483221708,2024-10-04 19:31:59.467,FEEDBACK,71db3fac-859d-4c9a-9415-2c3082d4ec62,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803,1891,CATALOG_SEARCH
9cbe5eb3-823d-4488-959b-89a287da223e,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,46,"{'feedbackId': '9cbe5eb3-823d-4488-959b-89a287da223e', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b', 'requestLatency': 1475, 'resultsType': 'CATALOG_SEARCH'}",66ff4f9c55f202ce261a8b92,2024-10-04 05:14:52.357,FEEDBACK,9cbe5eb3-823d-4488-959b-89a287da223e,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b,1475,CATALOG_SEARCH
e1796081-5ed6-474d-8588-ef372e1bb819,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,26,"{'feedbackId': 'e1796081-5ed6-474d-8588-ef372e1bb819', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803', 'requestLatency': 471, 'resultsType': 'CATALOG_SEARCH'}",67003276da6a1c1483236d5f,2024-10-04 21:22:46.807,FEEDBACK,e1796081-5ed6-474d-8588-ef372e1bb819,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803,471,CATALOG_SEARCH
3caf21ff-cdb7-4065-ba83-7253f6291e62,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,17,"{'feedbackId': '3caf21ff-cdb7-4065-ba83-7253f6291e62', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803', 'requestLatency': 1898, 'resultsType': 'CATALOG_SEARCH'}",670000b5ce37c37834a8a96a,2024-10-04 17:50:29.163,FEEDBACK,3caf21ff-cdb7-4065-ba83-7253f6291e62,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803,1898,CATALOG_SEARCH
4f7e6274-72d4-4c21-89a4-80717cab2a3c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,43,"{'feedbackId': '4f7e6274-72d4-4c21-89a4-80717cab2a3c', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b', 'requestLatency': 594, 'resultsType': 'CATALOG_SEARCH'}",66ff71face37c37834a3927c,2024-10-04 07:41:30.932,FEEDBACK,4f7e6274-72d4-4c21-89a4-80717cab2a3c,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b,594,CATALOG_SEARCH
a883824b-ea16-40c9-afcc-df5c321b8238,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,121,"{'feedbackId': 'a883824b-ea16-40c9-afcc-df5c321b8238', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b', 'requestLatency': 954, 'resultsType': 'CATALOG_SEARCH'}",66ffd183ce37c37834a5b3a4,2024-10-04 14:29:07.626,FEEDBACK,a883824b-ea16-40c9-afcc-df5c321b8238,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b,954,CATALOG_SEARCH
80ada250-ac52-4726-814a-1c4eb3ec239a,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,108,"{'feedbackId': '80ada250-ac52-4726-814a-1c4eb3ec239a', 'nluEngineVersion': '8307155cd3fb198077acd99ef4a2e834c23ed71f urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 660, 'resultsType': 'CATALOG_SEARCH'}",670d5e0014519701d62fbb8d,2024-10-14 21:08:00.124,FEEDBACK,80ada250-ac52-4726-814a-1c4eb3ec239a,8307155cd3fb198077acd99ef4a2e834c23ed71f urmc-89d910f65fcc8f771e58593cb7e0ce9d,660,CATALOG_SEARCH
75cb08f8-fd30-49a9-8722-23f2df87f165,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,106,"{'feedbackId': '75cb08f8-fd30-49a9-8722-23f2df87f165', 'nluEngineVersion': 'bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 1931, 'resultsType': 'CATALOG_SEARCH'}",670d40b88790e7f88c26e2d9,2024-10-14 19:03:04.837,FEEDBACK,75cb08f8-fd30-49a9-8722-23f2df87f165,bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d,1931,CATALOG_SEARCH
419d9d2a-e3f9-4161-b5ef-72afb96eecd8,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,23,"{'feedbackId': '419d9d2a-e3f9-4161-b5ef-72afb96eecd8', 'nluEngineVersion': '8307155cd3fb198077acd99ef4a2e834c23ed71f urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 1402, 'resultsType': 'SITE_SEARCH'}",670d84438529bdd288b2ab46,2024-10-14 23:51:15.968,FEEDBACK,419d9d2a-e3f9-4161-b5ef-72afb96eecd8,8307155cd3fb198077acd99ef4a2e834c23ed71f urmc-89d910f65fcc8f771e58593cb7e0ce9d,1402,SITE_SEARCH
bda3e1bb-86c2-4dc8-8bfd-df594d0e6d47,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,36,"{'feedbackId': 'bda3e1bb-86c2-4dc8-8bfd-df594d0e6d47', 'nluEngineVersion': 'bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 1199, 'resultsType': 'CATALOG_SEARCH'}",670d25438790e7f88c25428e,2024-10-14 17:05:55.725,FEEDBACK,bda3e1bb-86c2-4dc8-8bfd-df594d0e6d47,bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d,1199,CATALOG_SEARCH
eea41b5e-7eaf-4dd5-a922-8c78cba79275,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,40,"{'feedbackId': 'eea41b5e-7eaf-4dd5-a922-8c78cba79275', 'nluEngineVersion': 'bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 1794, 'resultsType': 'CATALOG_SEARCH'}",670d061a14519701d62a857b,2024-10-14 14:52:58.536,FEEDBACK,eea41b5e-7eaf-4dd5-a922-8c78cba79275,bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d,1794,CATALOG_SEARCH
7fb20a7d-1471-4c13-80e6-e8a788fe05f1,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,56,"{'feedbackId': '7fb20a7d-1471-4c13-80e6-e8a788fe05f1', 'nluEngineVersion': 'bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 262, 'resultsType': 'SITE_SEARCH'}",670d06a98529bdd288ab1bfa,2024-10-14 14:55:21.460,FEEDBACK,7fb20a7d-1471-4c13-80e6-e8a788fe05f1,bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d,262,SITE_SEARCH
cfd1c2ca-ebe3-403d-a331-f3039e69b590,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,50,"{'feedbackId': 'cfd1c2ca-ebe3-403d-a331-f3039e69b590', 'nluEngineVersion': '686409c9455ddf31a54123e15d75d36a74e50871 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 501, 'resultsType': 'CATALOG_SEARCH'}",670da10a14519701d63360c9,2024-10-15 01:54:02.527,FEEDBACK,cfd1c2ca-ebe3-403d-a331-f3039e69b590,686409c9455ddf31a54123e15d75d36a74e50871 urmc-89d910f65fcc8f771e58593cb7e0ce9d,501,CATALOG_SEARCH
02f2893f-7921-4ccd-b2c7-f489f89b387e,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,37,"{'feedbackId': '02f2893f-7921-4ccd-b2c7-f489f89b387e', 'nluEngineVersion': 'bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 1032, 'resultsType': 'CATALOG_SEARCH'}",670d174614519701d62b8e73,2024-10-14 16:06:14.788,FEEDBACK,02f2893f-7921-4ccd-b2c7-f489f89b387e,bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d,1032,CATALOG_SEARCH
7c834aef-a05a-4c73-8d71-4ff7ac271019,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,59,"{'feedbackId': '7c834aef-a05a-4c73-8d71-4ff7ac271019', 'nluEngineVersion': 'bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 1342, 'resultsType': 'CATALOG_SEARCH'}",670d4af2881e9aad8ce3d065,2024-10-14 19:46:42.088,FEEDBACK,7c834aef-a05a-4c73-8d71-4ff7ac271019,bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d,1342,CATALOG_SEARCH
7c834aef-a05a-4c73-8d71-4ff7ac271019,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,171,"{'feedbackId': '7c834aef-a05a-4c73-8d71-4ff7ac271019', 'nluEngineVersion': 'bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 1700, 'resultsType': 'CATALOG_SEARCH'}",670d4d96881e9aad8ce3f30e,2024-10-14 19:57:58.470,FEEDBACK,7c834aef-a05a-4c73-8d71-4ff7ac271019,bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d,1700,CATALOG_SEARCH
1d83fd72-638d-42d3-8883-8dc292163c18,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,30,"{'feedbackId': '1d83fd72-638d-42d3-8883-8dc292163c18', 'nluEngineVersion': 'bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 1774, 'resultsType': 'CATALOG_SEARCH'}",670d3a4d14519701d62dbfb0,2024-10-14 18:35:41.218,FEEDBACK,1d83fd72-638d-42d3-8883-8dc292163c18,bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d,1774,CATALOG_SEARCH
143cbc6b-fbd6-4826-bce6-fdeda4c37c5d,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,26,"{'feedbackId': '143cbc6b-fbd6-4826-bce6-fdeda4c37c5d', 'nluEngineVersion': '5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b', 'requestLatency': 903, 'resultsType': 'CATALOG_SEARCH'}",670c89a814519701d627ae77,2024-10-14 06:02:00.921,FEEDBACK,143cbc6b-fbd6-4826-bce6-fdeda4c37c5d,5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b,903,CATALOG_SEARCH
