CONVERSATION_ID,ASSISTANT_ID,EVENT_POSITION,eventData,eventId,timestamp,typeOfEvent
24e221c2-c6e8-4a3e-825c-1a08c3312597,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,45,{},670db16a14519701d63413d5,2024-10-15 03:03:54.842,LIST_VIEW_CLICK
74ba760c-372c-4dd8-a5af-47a93ae04cbb,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,35,{},670e7242c6d56ea4415b9040,2024-10-15 16:46:42.782,LIST_VIEW_CLICK
13b4d675-d579-4b78-b91f-79ac9827e04f,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,136,{},670e4aa514519701d6388559,2024-10-15 13:57:41.977,LIST_VIEW_CLICK
f31b5b25-db15-4a54-94cd-b4c46b7a43ba,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,38,{},670e5a608529bdd288b9ffdd,2024-10-15 15:04:48.000,LIST_VIEW_CLICK
8f871317-4730-4435-b97e-0f3bbb9c6233,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,22,{},670d645914519701d63023cf,2024-10-14 21:35:05.985,LIST_VIEW_CLICK
88bc0269-c9d1-4195-b192-5c4276ff70de,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,38,{},670d358d430f2e1d63bd7158,2024-10-14 18:15:25.904,LIST_VIEW_CLICK
5ca17e6b-9d54-4ec0-a52d-ddea742226ae,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,65,{},670d51928529bdd288af9b46,2024-10-14 20:14:58.215,LIST_VIEW_CLICK
7bdb9fde-5f82-4578-b459-80c34366a69a,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,52,{},670d58fe8790e7f88c283182,2024-10-14 20:46:38.134,LIST_VIEW_CLICK
dfd7876d-607e-440f-a10d-864176550a6a,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,63,{},670d76ad8790e7f88c2a11ed,2024-10-14 22:53:17.466,LIST_VIEW_CLICK
dc21f159-6c6a-44ab-afb6-6991c3c20e0a,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,32,{},67093dbc14519701d6088101,2024-10-11 18:01:16.469,LIST_VIEW_CLICK
c48219c9-769a-48be-960f-58a913bd2686,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,52,{},66fdb3fc55f202ce2608754e,2024-10-02 23:58:36.420,LIST_VIEW_CLICK
768022c9-8a1a-4b1d-aecf-a8f26109df25,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,28,{},67092b3414519701d6074a4f,2024-10-11 16:42:12.099,LIST_VIEW_CLICK
4dd0e283-9147-4a48-8cef-cbd5016cf1e9,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,34,{},670d7a498790e7f88c2a3ca8,2024-10-14 23:08:41.061,LIST_VIEW_CLICK
fe9df5c6-9f5f-4dcd-9a07-028d7da14e7e,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,51,{},66fc67e055f202ce26fb7762,2024-10-02 00:21:36.700,LIST_VIEW_CLICK
4435e5e3-487a-48ab-86a0-7fc1d27924e2,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,30,{},66fc1e32f5f972a5bee52b06,2024-10-01 19:07:14.433,LIST_VIEW_CLICK
4435e5e3-487a-48ab-86a0-7fc1d27924e2,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,55,{},66fc1e5df5f972a5bee52d87,2024-10-01 19:07:57.154,LIST_VIEW_CLICK
4435e5e3-487a-48ab-86a0-7fc1d27924e2,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,96,{},66fc1ed1ce37c378347a632c,2024-10-01 19:09:53.420,LIST_VIEW_CLICK
ec0859f0-554d-4016-90f1-b067e9ad0058,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,45,{},66fc362b06ea172c89cbbad6,2024-10-01 20:49:31.609,LIST_VIEW_CLICK
79d4a296-8466-47f6-9e31-2b833bce2bbb,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,32,{},6703570ece37c37834cb18ab,2024-10-07 06:35:42.843,LIST_VIEW_CLICK
79d4a296-8466-47f6-9e31-2b833bce2bbb,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,51,{},67035748ce37c37834cb1ac0,2024-10-07 06:36:40.428,LIST_VIEW_CLICK
79d4a296-8466-47f6-9e31-2b833bce2bbb,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,70,{},6703577955f202ce263ff883,2024-10-07 06:37:29.377,LIST_VIEW_CLICK
79d4a296-8466-47f6-9e31-2b833bce2bbb,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,92,{},670357cdce37c37834cb1f80,2024-10-07 06:38:53.842,LIST_VIEW_CLICK
79d4a296-8466-47f6-9e31-2b833bce2bbb,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,102,{},6703583cce37c37834cb2375,2024-10-07 06:40:44.060,LIST_VIEW_CLICK
feb5158f-e6e3-4cde-b270-697fdcf43601,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,53,{},6704561b55f202ce2649f3fa,2024-10-08 00:43:55.881,LIST_VIEW_CLICK
ef1d523f-6d7c-48a2-a9c4-cdd7d98da8aa,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,44,{},6703e39c00ab2c30dea777fc,2024-10-07 16:35:24.650,LIST_VIEW_CLICK
dd24e575-a682-47d0-8049-062a933b5b73,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,41,{},67047085dd018676c7461cb9,2024-10-08 02:36:37.337,LIST_VIEW_CLICK
dd24e575-a682-47d0-8049-062a933b5b73,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,44,{},67047100dd018676c7462240,2024-10-08 02:38:40.507,LIST_VIEW_CLICK
dd24e575-a682-47d0-8049-062a933b5b73,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,144,{},670471fedd018676c7462e77,2024-10-08 02:42:54.297,LIST_VIEW_CLICK
dd24e575-a682-47d0-8049-062a933b5b73,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,212,{},67047298ce37c37834d720ca,2024-10-08 02:45:28.149,LIST_VIEW_CLICK
dd24e575-a682-47d0-8049-062a933b5b73,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,223,{},670472f955f202ce264b5ce1,2024-10-08 02:47:05.468,LIST_VIEW_CLICK
dd24e575-a682-47d0-8049-062a933b5b73,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,248,{},67047376dd018676c74640a0,2024-10-08 02:49:10.773,LIST_VIEW_CLICK
fecd3f62-8886-4111-a3ec-a4aa0b75ebdd,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,57,{},670418aa681a3e4d7a2663ce,2024-10-07 20:21:46.855,LIST_VIEW_CLICK
16c25452-a523-468b-8e76-d645e79db56f,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,38,{},67034ae555f202ce263f836c,2024-10-07 05:43:49.704,LIST_VIEW_CLICK
43b2cc82-7de1-407f-a5cc-18231fde01f9,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,89,{},670431a3dd018676c742f6da,2024-10-07 22:08:19.238,LIST_VIEW_CLICK
0e2ad34a-6b96-4947-9745-cdc76944cf00,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,45,{},67042530681a3e4d7a271147,2024-10-07 21:15:12.388,LIST_VIEW_CLICK
fc232e85-6b63-4bd7-abdc-b35adb161325,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,32,{},670388f155f202ce264104ad,2024-10-07 10:08:33.619,LIST_VIEW_CLICK
61ab2cf8-7a7b-45a6-aa78-f0455108a36c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,34,{},6704401100ab2c30deac826e,2024-10-07 23:09:53.451,LIST_VIEW_CLICK
41fcd960-c8f0-4ec8-a531-d7ef9e72f236,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,42,{},670437a555f202ce2648681f,2024-10-07 22:33:57.505,LIST_VIEW_CLICK
41fcd960-c8f0-4ec8-a531-d7ef9e72f236,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,104,{},670438a5ce37c37834d41a94,2024-10-07 22:38:13.973,LIST_VIEW_CLICK
927ff26c-f1f3-4ca9-9d8f-0864206f1d02,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,35,{},670400f755f202ce264583e3,2024-10-07 18:40:39.647,LIST_VIEW_CLICK
ecdd7144-8064-4897-8330-7fc9852b920c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,32,{},67084c9e14519701d6fff3c6,2024-10-11 00:52:30.225,LIST_VIEW_CLICK
98c7ec65-7a0c-4a45-be3c-90ab1c0d7e46,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,141,{},66fdffdfce37c37834926ddf,2024-10-03 05:22:23.759,LIST_VIEW_CLICK
cd1d4857-ffe0-4e10-951e-8e91db750d15,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,37,{},66febf3455f202ce2612b8e0,2024-10-03 18:58:44.274,LIST_VIEW_CLICK
cd1d4857-ffe0-4e10-951e-8e91db750d15,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,45,{},66fec1b355f202ce2612de9f,2024-10-03 19:09:23.372,LIST_VIEW_CLICK
0af3206c-ccfb-4bd2-b186-abceccba9cd3,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,58,{},66fe95a89aed72ff5247f60a,2024-10-03 16:01:28.531,LIST_VIEW_CLICK
6f583ad9-72f1-47d2-be4d-a043f10413fb,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,76,{},66feeee9ce37c378349cada2,2024-10-03 22:22:17.959,LIST_VIEW_CLICK
8818a1e1-11ea-4aab-abd5-758b8ebb8a8e,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,102,{},66fee1f87886d98a5f3ef44a,2024-10-03 21:27:04.573,LIST_VIEW_CLICK
2c2af241-1c50-470c-9982-6a0ed0031a0f,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,32,{},66fd700556f35ba81d9ccc9d,2024-10-02 19:08:37.361,LIST_VIEW_CLICK
c85c2ec3-3130-4092-8862-0273385926fa,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,60,{},66fd7bf4ce37c378348ab923,2024-10-02 19:59:32.786,LIST_VIEW_CLICK
c85c2ec3-3130-4092-8862-0273385926fa,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,68,{},66fd7e294a29b75ae4995c1a,2024-10-02 20:08:57.195,LIST_VIEW_CLICK
531d8138-9ea7-4373-9ea6-1a48bf5e60ef,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,22,{},66fd94ee55f202ce2606e4fa,2024-10-02 21:46:06.417,LIST_VIEW_CLICK
1dab3ca2-b46d-4de8-bb68-16c6a303fac7,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,27,{},66fd839856f35ba81d9dcd99,2024-10-02 20:32:08.669,LIST_VIEW_CLICK
1dab3ca2-b46d-4de8-bb68-16c6a303fac7,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,52,{},66fd83c755f202ce260600d1,2024-10-02 20:32:55.082,LIST_VIEW_CLICK
1dab3ca2-b46d-4de8-bb68-16c6a303fac7,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,93,{},66fd84a655f202ce26060d41,2024-10-02 20:36:38.282,LIST_VIEW_CLICK
09af0c64-e116-4da8-b8c6-aed32c434cb7,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,63,{},66fd9b1255f202ce26072ba9,2024-10-02 22:12:18.475,LIST_VIEW_CLICK
29a89709-d7b3-40b0-b52b-5ee4c6695950,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,39,{},66fd40a0ce37c378348698e0,2024-10-02 15:46:24.635,LIST_VIEW_CLICK
6fe4d70e-dbfb-4611-b33d-6c933867292b,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,51,{},670d2ecc14519701d62d0e57,2024-10-14 17:46:36.277,LIST_VIEW_CLICK
6fe4d70e-dbfb-4611-b33d-6c933867292b,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,109,{},670d2fb58529bdd288adb691,2024-10-14 17:50:29.533,LIST_VIEW_CLICK
6fe4d70e-dbfb-4611-b33d-6c933867292b,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,145,{},670d3082881e9aad8ce2535b,2024-10-14 17:53:54.665,LIST_VIEW_CLICK
6fe4d70e-dbfb-4611-b33d-6c933867292b,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,178,{},670d30ab8790e7f88c25f9da,2024-10-14 17:54:35.926,LIST_VIEW_CLICK
6fe4d70e-dbfb-4611-b33d-6c933867292b,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,220,{},670d3452430f2e1d63bd6090,2024-10-14 18:10:10.721,LIST_VIEW_CLICK
6fe4d70e-dbfb-4611-b33d-6c933867292b,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,365,{},670d38358790e7f88c266ee7,2024-10-14 18:26:45.054,LIST_VIEW_CLICK
d9ed1ca3-0483-4db9-9786-85e27df61eaa,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,32,{},670d84dc8790e7f88c2acb4e,2024-10-14 23:53:48.838,LIST_VIEW_CLICK
d9ed1ca3-0483-4db9-9786-85e27df61eaa,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,98,{},670d856914519701d63209cd,2024-10-14 23:56:09.727,LIST_VIEW_CLICK
d9ed1ca3-0483-4db9-9786-85e27df61eaa,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,144,{},670d85938529bdd288b2be8e,2024-10-14 23:56:51.239,LIST_VIEW_CLICK
d9ed1ca3-0483-4db9-9786-85e27df61eaa,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,163,{},670d85de14519701d6320fe3,2024-10-14 23:58:06.640,LIST_VIEW_CLICK
d9ed1ca3-0483-4db9-9786-85e27df61eaa,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,198,{},670d86888790e7f88c2ae0d8,2024-10-15 00:00:56.394,LIST_VIEW_CLICK
fc23607c-6f1d-4580-b9a0-170fba02a8a2,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,72,{},670e7c43f9334728e3f9a889,2024-10-15 17:29:23.416,LIST_VIEW_CLICK
a595568a-de8c-473e-a38f-4166213acb37,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,60,{},670ded9c14519701d636ba64,2024-10-15 07:20:44.537,LIST_VIEW_CLICK
b19cd0a5-62b6-4dc4-a25c-c4e30d1ab01b,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,54,{},670ec49c4031c12e658e4620,2024-10-15 22:38:04.324,LIST_VIEW_CLICK
5f9751d6-ffd4-4f86-aad0-1060084ac142,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,51,{},670e387714519701d6381942,2024-10-15 12:40:07.252,LIST_VIEW_CLICK
283f9aef-53f1-4e48-98f1-79866e171219,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,38,{},670539270f278e6ab1120ffc,2024-10-08 16:52:39.602,LIST_VIEW_CLICK
5f31a69f-7cab-46a4-98e2-c69645f5b6f0,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,87,{},670593707673c82f4269f6e3,2024-10-08 23:17:52.702,LIST_VIEW_CLICK
02dad392-0e36-4e05-80d1-ce60f559ae8d,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,84,{},6704994d55f202ce264d8193,2024-10-08 05:30:37.303,LIST_VIEW_CLICK
8473ce29-b9b1-4c8b-99f5-999c80914960,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,77,{},670573a14f3c05168c7967b8,2024-10-08 21:02:09.266,LIST_VIEW_CLICK
0f1ca66f-c406-4e57-a821-41e50a90fea7,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,73,{},670528710f278e6ab1110d85,2024-10-08 15:41:21.982,LIST_VIEW_CLICK
25837064-ad20-4e66-ac70-085dfeb3b9d4,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,72,{},67054db04f3c05168c77131d,2024-10-08 18:20:16.873,LIST_VIEW_CLICK
